Ref,Connectivity,Point.First.Moment,Point.Second.Moment,Visual.Entropy.R2,Visual.Entropy.R3,Visual.Entropy.R4,Visual.Entropy.R5,Visual.Entropy.R6,Visual.Entropy.R7,Visual.Integration..HH..R2,Visual.Integration..HH..R3,Visual.Integration..HH..R4,Visual.Integration..HH..R5,Visual.Integration..HH..R6,Visual.Integration..HH..R7,Visual.Integration..P.value..R2,Visual.Integration..P.value..R3,Visual.Integration..P.value..R4,Visual.Integration..P.value..R5,Visual.Integration..P.value..R6,Visual.Integration..P.value..R7,Visual.Integration..Tekl..R2,Visual.Integration..Tekl..R3,Visual.Integration..Tekl..R4,Visual.Integration..Tekl..R5,Visual.Integration..Tekl..R6,Visual.Integration..Tekl..R7,Visual.Mean.Depth.R2,Visual.Mean.Depth.R3,Visual.Mean.Depth.R4,Visual.Mean.Depth.R5,Visual.Mean.Depth.R6,Visual.Mean.Depth.R7,Visual.Node.Count.R2,Visual.Node.Count.R3,Visual.Node.Count.R4,Visual.Node.Count.R5,Visual.Node.Count.R6,Visual.Node.Count.R7,Visual.Relativised.Entropy.R2,Visual.Relativised.Entropy.R3,Visual.Relativised.Entropy.R4,Visual.Relativised.Entropy.R5,Visual.Relativised.Entropy.R6,Visual.Relativised.Entropy.R7,i,j,x,y,risk
3538950,211,1531275.2,17031910000,0.77469867,1.2958038,1.7782445,1.8763669,1.8763669,1.8763669,9.4339151,5.7236958,4.8345189,4.7491908,4.7491908,4.7491908,1.2817159,0.66563481,0.53847843,0.52746469,0.52746469,0.52746469,0.93375045,0.8650735,0.84788066,0.84616762,0.84616762,0.84616762,1.7718918,2.4948866,2.8498132,2.8885553,2.8885553,2.8885553,926,2250,2944,2998,2998,2998,2.542695,2.6265399,2.4177375,2.3526232,2.3526232,2.3526232,54,6,-40600,-37800,4
3538951,179,1385957.8,15863750000,0.81405276,1.2117902,1.7295159,1.8453217,1.8453217,1.8453217,9.2295303,5.3776007,4.4805279,4.3979745,4.3979745,4.3979745,1.3186547,0.63469696,0.49939814,0.48845717,0.48845717,0.48845717,0.93555063,0.85851598,0.84043878,0.83871055,0.83871055,0.83871055,1.7482419,2.5671206,2.9945393,3.0393727,3.0393727,3.0393727,712,2057,2931,2998,2998,2998,2.4851458,2.7554479,2.5477552,2.4677536,2.4677536,2.4677536,54,7,-40600,-37100,4
3538961,288,3897971.8,77998686000,0.64141041,1.3095629,1.7362311,1.8994731,1.8994731,1.8994731,9.8084393,7.5264235,6.1487198,5.8107266,5.8107266,5.8107266,1.1874322,0.86490434,0.68693364,0.64536321,0.64536321,0.64536321,0.92933446,0.89485115,0.87229198,0.86639392,0.86639392,0.86639392,1.8370119,2.1508265,2.4499481,2.5435436,2.5435436,2.5435436,1768,2421,2888,2998,2998,2998,2.7237475,2.3530028,2.2094603,2.1397216,2.1397216,2.1397216,54,17,-40600,-30100,4
3538962,297,3671185.2,68924383000,0.65023965,1.3108344,1.7380304,1.9012064,1.9012064,1.9012064,9.8664427,7.5927815,6.1797218,5.837225,5.837225,5.837225,1.1928576,0.87264675,0.69039714,0.64830625,0.64830625,0.64830625,0.9299863,0.8958472,0.87281835,0.86686122,0.86686122,0.86686122,1.8332398,2.1406121,2.4426742,2.5365365,2.5365365,2.5365365,1782,2419,2888,2998,2998,2998,2.7122433,2.3441391,2.2040176,2.1348588,2.1348588,2.1348588,54,18,-40600,-29400,4
3538963,261,2764764.5,48074392000,0.61462641,1.3025162,1.7350398,1.8983256,1.8983256,1.8983256,9.6328306,7.3473902,6.0207114,5.7010436,5.7010436,5.7010436,1.1717589,0.8450675,0.67263258,0.63318139,0.63318139,0.63318139,0.92738354,0.89217037,0.87009692,0.86444199,0.86444199,0.86444199,1.8480792,2.1778147,2.4807758,2.5732398,2.5732398,2.5732398,1719,2408,2888,2998,2998,2998,2.7583146,2.379575,2.229744,2.1576738,2.1576738,2.1576738,54,19,-40600,-28700,4
3538964,225,1901863.1,27912849000,0.54200971,1.2555066,1.6570423,1.7401801,1.7401801,1.7401801,9.4142981,7.2555957,6.1842217,6.0486999,6.0486999,6.0486999,1.1352994,0.82646304,0.68837011,0.67179346,0.67179346,0.67179346,0.92387742,0.89048052,0.87285805,0.87053412,0.87053412,0.87053412,1.8755531,2.2046165,2.4470389,2.4828162,2.4828162,2.4828162,1809,2557,2956,2998,2998,2998,2.8498406,2.4413872,2.2681813,2.2216897,2.2216897,2.2216897,54,20,-40600,-28000,4
3538965,171,848582.44,5411559900,0.58287007,1.3200238,1.7930576,2.0602841,2.126492,2.126492,8.9310732,6.3405185,5.1560798,4.6966791,4.6202168,4.6202168,1.1523594,0.74596274,0.58180922,0.52256846,0.51314032,0.51314032,0.92188996,0.87632602,0.85419989,0.84505439,0.84348011,0.84348011,1.860522,2.3334923,2.7115455,2.9061761,2.9412746,2.9412746,1227,2097,2712,2964,2998,2998,2.7987075,2.479629,2.3239121,2.2246985,2.1919048,2.1919048,54,21,-40600,-27300,2
3538966,167,873811.81,5796700200,0.58144313,1.318799,1.7961904,2.0631506,2.1293259,2.1293259,8.8925371,6.3036909,5.0956783,4.6513844,4.5769491,4.5769491,1.1514663,0.74322301,0.57499355,0.51752877,0.50833482,0.50833482,0.92158145,0.87572277,0.85300928,0.84410751,0.8425656,0.8425656,1.8610649,2.3383276,2.7318332,2.9247384,2.9596262,2.9596262,1203,2070,2712,2964,2998,2998,2.8005085,2.4842453,2.3346429,2.2326751,2.199475,2.199475,54,22,-40600,-26600,2
3538977,721,8206805.5,110678260000,0.97870195,1.5262743,1.9487156,2.1078134,2.1078134,2.1078134,18.564491,7.524436,5.7993979,5.5003929,5.5003929,5.5003929,2.3935945,0.8739742,0.64804924,0.61089629,0.61089629,0.61089629,1.0300287,0.8951872,0.86621761,0.86079574,0.86079574,0.86079574,1.4142973,2.1385701,2.5369406,2.6306307,2.6306307,2.6306307,1232,2267,2884,2998,2998,2998,2.0110738,2.2079349,2.1355131,2.0634229,2.0634229,2.0634229,54,33,-40600,-18900,2
3538978,743,7997986,103635980000,0.9995296,1.5819876,1.9922097,2.1460564,2.1460564,2.1460564,16.265371,8.2793722,6.1326046,5.7969422,5.7969422,5.7969422,2.0375328,0.9612456,0.68513322,0.64383227,0.64383227,0.64383227,1.0038381,0.90619725,0.87201756,0.86615014,0.86615014,0.86615014,1.4872326,2.0352113,2.4537582,2.5472138,2.5472138,2.5472138,1450,2273,2888,2998,2998,2998,2.0667045,2.0588591,2.0380869,1.9744399,1.9744399,1.9744399,54,34,-40600,-18200,2
3538979,758,7809858.5,97745691000,0.99691707,1.5827907,1.9671478,2.1219144,2.1219144,2.1219144,15.181582,8.5406418,6.6542249,6.2396522,6.2396522,6.2396522,1.8649718,0.98191446,0.7434085,0.69300145,0.69300145,0.69300145,0.99054635,0.90936607,0.88063502,0.87376744,0.87376744,0.87376744,1.5326757,2.0136759,2.3397992,2.4374375,2.4374375,2.4374375,1623,2414,2888,2998,2998,2998,2.1143289,2.0315468,1.965362,1.9105773,1.9105773,1.9105773,54,35,-40600,-17500,4
3538980,783,7853627,95961113000,0.99617106,1.579533,1.9605291,2.1146176,2.1146176,2.1146176,15.184152,8.8263006,6.8408332,6.4001002,6.4001002,6.4001002,1.852403,1.013739,0.76421458,0.71082151,0.71082151,0.71082151,0.98958933,0.91316557,0.88359237,0.87642652,0.87642652,0.87642652,1.5364121,1.981878,2.303324,2.4014015,2.4014015,2.4014015,1690,2429,2889,2998,2998,2998,2.1186886,2.0064232,1.9453269,1.893391,1.893391,1.893391,54,36,-40600,-16800,4
3538981,808,7952041.5,95930237000,0.99281472,1.5764292,1.9307773,2.0086699,2.0086699,2.0086699,14.97171,8.8707905,7.1536288,6.9602332,6.9602332,6.9602332,1.8076894,1.0097486,0.79623312,0.77303219,0.77303219,0.77303219,0.98613214,0.91329998,0.88832873,0.88532978,0.88532978,0.88532978,1.5498607,1.9859759,2.2510149,2.2886219,2.2886219,2.2886219,1796,2568,2957,2998,2998,2998,2.1349435,2.0104671,1.9245719,1.8876958,1.8876958,1.8876958,54,37,-40600,-16100,4
3538982,826,8012856,96113500000,0.99288452,1.5722687,1.9271644000000001,2.0051064,2.0051064,2.0051064,15.034472,9.0751705,7.2656193,7.0644999,7.0644999,7.0644999,1.8086889,1.0330127,0.80869818,0.78461242,0.78461242,0.78461242,0.98623985,0.91596246,0.89001155,0.88692659,0.88692659,0.88692659,1.5496184,1.963771,2.2317321,2.269603,2.269603,2.269603,1835,2568,2957,2998,2998,2998,2.1346426,1.9949278,1.9145991,1.8783176,1.8783176,1.8783176,54,38,-40600,-15400,4
3538983,838,7978702.5,94381351000,0.99271995,1.5679638,1.9234259,2.0014191,2.0014191,2.0014191,15.05986,9.2281017,7.3483663,7.1414509,7.1414509,7.1414509,1.8069618,1.0504208,0.81790835,0.79315895,0.79315895,0.79315895,0.98612487,0.91792566,0.89124238,0.88809365,0.88809365,0.88809365,1.5501878,1.947799,2.2178619,2.2559226,2.2559226,2.2559226,1864,2568,2957,2998,2998,2998,2.13535,1.9846858,1.9082837,1.8724226,1.8724226,1.8724226,54,39,-40600,-14700,4
3538984,848,7991106.5,94591066000,0.9933489,1.5662473,1.9219354,1.9999489,1.9999489,1.9999489,15.138917,9.3161707,7.3956161,7.1853571,7.1853571,7.1853571,1.8143247,1.0604454,0.8231675,0.79803532,0.79803532,0.79803532,0.98671252,0.91904521,0.89194053,0.88875532,0.88875532,0.88875532,1.5479745,1.9388391,2.2100811,2.2482483,2.2482483,2.2482483,1877,2568,2957,2998,2998,2998,2.1326103,1.9786874,1.9045384,1.8689176,1.8689176,1.8689176,54,40,-40600,-14000,2
3538985,862,8074279.5,95771967000,0.99430501,1.5665785,1.9145303,1.9926451,1.9926451,1.9926451,15.260793,9.3654146,7.498333,7.2807207,7.2807207,7.2807207,1.8263239,1.0647902,0.83460039,0.80862683,0.80862683,0.80862683,0.98766088,0.9196012,0.89344662,0.8901819,0.8901819,0.8901819,1.5443975,1.9350348,2.1935048,2.2318985,2.2318985,2.2318985,1893,2587,2957,2998,2998,2998,2.1282339,1.9756157,1.8975621,1.8624433,1.8624433,1.8624433,54,41,-40600,-13300,2
3538986,887,8370375,100982140000,0.99593014,1.5665364,1.9058839,1.9738435,1.9738435,1.9738435,15.49197,9.4711962,7.6402202,7.4502277,7.4502277,7.4502277,1.8497516,1.0750924,0.85007679,0.82745296,0.82745296,0.82745296,0.98949093,0.92083693,0.89549035,0.89268315,0.89268315,0.89268315,1.5375391,1.9261103,2.1717854,2.2038705,2.2038705,2.2038705,1919,2613,2964,2998,2998,2998,2.1200171,1.9688736,1.8882838,1.8567011,1.8567011,1.8567011,54,42,-40600,-12600,2
3538987,930,9228654,121504320000,0.99650943,1.5796417,1.7648082,1.7648082,1.7648082,1.7648082,15.683374,9.0909882,8.4238234,8.4238234,8.4238234,8.4238234,1.8597139,1.0165347,0.93558455,0.93558455,0.93558455,0.93558455,0.99028975,0.91524982,0.90627229,0.90627229,0.90627229,0.90627229,1.5347674,1.979798,2.0647314,2.0647314,2.0647314,2.0647314,2000,2872,2998,2998,2998,2998,2.1167612,2.0048037,1.9111055,1.9111055,1.9111055,1.9111055,54,43,-40600,-11900,2
3538988,967,9859147,134132110000,0.99899441,1.5806413,1.7657657,1.7657657,1.7657657,1.7657657,16.184069,9.2454624,8.5497522,8.5497522,8.5497522,8.5497522,1.9174924,1.0338078,0.94957066,0.94957066,0.94957066,0.94957066,0.99465382,0.91719568,0.90794218,0.90794218,0.90794218,0.90794218,1.518666,1.9634274,2.0490491,2.0490491,2.0490491,2.0490491,2010,2872,2998,2998,2998,2998,2.0985849,1.9924448,1.9002241,1.9002241,1.9002241,1.9002241,54,44,-40600,-11200,2
3538989,993,10301038,142777170000,0.99987954,1.5810261,1.7661344,1.7661344,1.7661344,1.7661344,16.578306,9.3434229,8.6293488,8.6293488,8.6293488,8.6293488,1.9637142,1.0447614,0.95841098,0.95841098,0.95841098,0.95841098,0.99807453,0.9184171,0.90898812,0.90898812,0.90898812,0.90898812,1.5064613,1.9533263,2.0393727,2.0393727,2.0393727,2.0393727,2013,2872,2998,2998,2998,2998,2.0856416,1.985411,1.8940849,1.8940849,1.8940849,1.8940849,54,45,-40600,-10500,2
3538990,990,10257525,142729640000,0.99981755,1.5809827,1.7660927,1.7660927,1.7660927,1.7660927,16.529642,9.3331928,8.6210461,8.6210461,8.6210461,8.6210461,1.95795,1.0436176,0.95748883,0.95748883,0.95748883,0.95748883,0.9976511,0.91828996,0.90887934,0.90887934,0.90887934,0.90887934,1.5079523,1.9543713,2.0403738,2.0403738,2.0403738,2.0403738,2013,2872,2998,2998,2998,2998,2.0871844,1.986101,1.8946836,1.8946836,1.8946836,1.8946836,54,46,-40600,-9800,2
3538991,993,10376048,146278240000,0.99987954,1.5810261,1.7661344,1.7661344,1.7661344,1.7661344,16.578306,9.3434229,8.6293488,8.6293488,8.6293488,8.6293488,1.9637142,1.0447614,0.95841098,0.95841098,0.95841098,0.95841098,0.99807453,0.9184171,0.90898812,0.90898812,0.90898812,0.90898812,1.5064613,1.9533263,2.0393727,2.0393727,2.0393727,2.0393727,2013,2872,2998,2998,2998,2998,2.0856416,1.985411,1.8940849,1.8940849,1.8940849,1.8940849,54,47,-40600,-9100,2
3538992,991,10405165,147416990000,0.99982893,1.5809108,1.7660239,1.7660239,1.7660239,1.7660239,16.539263,9.3400106,8.6265793,8.6265793,8.6265793,8.6265793,1.9589278,1.0443799,0.95810342,0.95810342,0.95810342,0.95810342,0.99772286,0.91837472,0.90895182,0.90895182,0.90895182,0.90895182,1.5077,1.9536747,2.0397065,2.0397065,2.0397065,2.0397065,2014,2872,2998,2998,2998,2998,2.0869226,1.9855974,1.8942428,1.8942428,1.8942428,1.8942428,54,48,-40600,-8400,2
3538993,993,10573697,152161670000,0.99987024,1.5809398,1.7660517,1.7660517,1.7660517,1.7660517,16.571693,9.346838,8.6321201,8.6321201,8.6321201,8.6321201,1.9627688,1.0451434,0.95871878,0.95871878,0.95871878,0.95871878,0.99800497,0.91845948,0.90902442,0.90902442,0.90902442,0.90902442,1.5067064,1.952978,2.0390391,2.0390391,2.0390391,2.0390391,2014,2872,2998,2998,2998,2998,2.0858946,1.9851371,1.8938434,1.8938434,1.8938434,1.8938434,54,49,-40600,-7700,2
3538994,971,10276661,146752060000,0.99922055,1.5808762,1.7659907,1.7659907,1.7659907,1.7659907,16.252621,9.2555008,8.5579185,8.5579185,8.5579185,8.5579185,1.9257741,1.0349302,0.9504776,0.9504776,0.9504776,0.9504776,0.99527109,0.91732126,0.90804982,0.90804982,0.90804982,0.90804982,1.5164343,1.9623824,2.048048,2.048048,2.048048,2.048048,2009,2872,2998,2998,2998,2998,2.0961642,1.9917148,1.8995866,1.8995866,1.8995866,1.8995866,54,50,-40600,-7000,2
3538995,937,9845205,140187040000,0.99746728,1.5798042,1.783758,1.783758,1.783758,1.783758,15.826332,9.147543,8.3713551,8.3713551,8.3713551,8.3713551,1.8777623,1.0239893,0.92975718,0.92975718,0.92975718,0.92975718,0.99166089,0.91602117,0.90557098,0.90557098,0.90557098,0.90557098,1.5296185,1.9726412,2.0714047,2.0714047,2.0714047,2.0714047,1993,2852,2998,2998,2998,2998,2.1108122,1.9993232,1.9016244,1.9016244,1.9016244,1.9016244,54,51,-40600,-6300,2
3538996,905,9485176,135211580000,0.99733913,1.5595673,1.9142016,1.9937357,1.9937357,1.9937357,15.71441,9.7371054,7.6382818,7.4050746,7.4050746,7.4050746,1.8748406,1.1080828,0.85022259,0.82243806,0.82243806,0.82243806,0.99141884,0.92427522,0.89547545,0.89202112,0.89202112,0.89202112,1.5303581,1.898483,2.1715736,2.2112112,2.2112112,2.2112112,1928,2572,2956,2998,2998,2998,2.1116588,1.9515814,1.8863424,1.8515621,1.8515621,1.8515621,54,52,-40600,-5600,2
3538997,887,9442436,137230380000,0.99571854,1.5594767,1.9141229,1.9936581,1.9936581,1.9936581,15.469839,9.6411114,7.5878716,7.3584509,7.3584509,7.3584509,1.8464646,1.0971588,0.84461135,0.81725985,0.81725985,0.81725985,0.98923928,0.92309439,0.89474845,0.8913343,0.8913343,0.8913343,1.5385016,1.907429,2.1793571,2.2188857,2.2188857,2.2188857,1923,2572,2956,2998,2998,2998,2.1211562,1.958354,1.890732,1.8556907,1.8556907,1.8556907,54,53,-40600,-4900,2
3538998,872,9496577,141190070000,0.99393016,1.5585828,1.9133451,1.9928912,1.9928912,1.9928912,15.259304,9.5713673,7.5510373,7.3243656,7.3243656,7.3243656,1.821653,1.0892218,0.84051132,0.81347418,0.81347418,0.81347418,0.98731399,0.92223096,0.89421493,0.8908301,0.8908301,0.8908301,1.5458333,1.9140413,2.1851101,2.2245579,2.2245579,2.2245579,1921,2572,2956,2998,2998,2998,2.1299832,1.9638743,1.8944323,1.8591924,1.8591924,1.8591924,54,54,-40600,-4200,2
3538999,863,9670826,147337120000,0.99262285,1.5576066,1.9124957,1.9920536,1.9920536,1.9920536,15.129376,9.5348511,7.5316811,7.306448,7.306448,7.306448,1.8061422,1.0850663,0.83835673,0.81148416,0.81148416,0.81148416,0.98610151,0.92177701,0.89393383,0.89056432,0.89056432,0.89056432,1.5505208,1.9175419,2.1881557,2.227561,2.227561,2.227561,1921,2572,2956,2998,2998,2998,2.1357641,1.9671155,1.8966713,1.8613225,1.8613225,1.8613225,54,55,-40600,-3500,4
3539000,849,9793666,153316100000,0.99033457,1.5558977,1.911009,1.9905877,1.9905877,1.9905877,14.931606,9.4785976,7.5017681,7.2787495,7.2787495,7.2787495,1.7825326,1.0786647,0.8350271,0.80840784,0.80840784,0.80840784,0.98424166,0.92107522,0.89349824,0.89015257,0.89015257,0.89015257,1.5578125,1.9229872,2.1928935,2.2322323,2.2322323,2.2322323,1921,2572,2956,2998,2998,2998,2.1449709,1.9723294,1.9003075,1.8647877,1.8647877,1.8647877,54,56,-40600,-2800,4
3539001,839,9983345,159709130000,0.98834294,1.5539629,1.9093256,1.988928,1.988928,1.988928,14.784195,9.4467506,7.4847813,7.2630157,7.2630157,7.2630157,1.7646269,1.0750405,0.83313632,0.80666041,0.80666041,0.80666041,0.98282129,0.92067653,0.89325035,0.88991815,0.88991815,0.88991815,1.5634755,1.9260988000000001,2.1956007,2.2349017,2.2349017,2.2349017,1923,2572,2956,2998,2998,2998,2.1523018,1.975934,1.9029316,1.8673066,1.8673066,1.8673066,54,57,-40600,-2100,4
3539002,827,10167733,166585790000,0.98637986,1.5532795,1.9095334,1.9891329,1.9891329,1.9891329,14.644457,9.3869429,7.4447446,7.2259197,7.2259197,7.2259197,1.7487106,1.0683677,0.8286798,0.80254036,0.80254036,0.80254036,0.98154324,0.91993219,0.89266431,0.88936383,0.88936383,0.88936383,1.5685967,1.9318801,2.2020304,2.2412412,2.2412412,2.2412412,1918,2570,2956,2998,2998,2998,2.1590679,1.980867,1.9068068,1.8709657,1.8709657,1.8709657,54,58,-40600,-1400,4
3539003,817,10413900,175357770000,0.98507237,1.554257,1.9103832,1.9899708,1.9899708,1.9899708,14.550523,9.3130302,7.4051337,7.1892009,7.1892009,7.1892009,1.7388647,1.0599555,0.82427067,0.79846221,0.79846221,0.79846221,0.98074144,0.91899848,0.89208215,0.88881308,0.88881308,0.88881308,1.571803,1.939276,2.2084603,2.247581,2.247581,2.247581,1909,2570,2956,2998,2998,2998,2.1633699,1.9860191,1.910076,1.8740281,1.8740281,1.8740281,54,59,-40600,-700,4
3539004,813,10793224,186691960000,0.99433452,1.5784885,1.9314494,2.0107417,2.0107417,2.0107417,15.108934,8.8438969,7.1488867,6.9512339,6.9512339,6.9512339,1.8261569,1.0065614,0.79574764,0.77203262,0.77203262,0.77203262,0.98758113,0.91294003,0.88825828,0.88519114,0.88519114,0.88519114,1.5442826,1.9891008,2.2517767,2.2902904,2.2902904,2.2902904,1785,2570,2956,2998,2998,2998,2.1280942,2.0122671,1.9249597,1.8876398,1.8876398,1.8876398,54,60,-40600,0,4
3604481,164,962732.88,7163800100,0.72634488,1.2579981,1.7538105,2.024375,2.0909903,2.0909903,8.8920326,5.5290465,4.6754365,4.3309135,4.2701225,4.2701225,1.2385389,0.65336472,0.52757376,0.48187211,0.47425738,0.47425738,0.92762142,0.86148518,0.84441257,0.8371973,0.83588189,0.83588189,1.7977805,2.5222931,2.8874953,3.0671616,3.1004338,3.1004338,812,2042,2712,2964,2998,2998,2.6104441,2.6772044,2.4592431,2.3334804,2.296838,2.296838,55,1,-39900,-41300,6
3604482,171,978108.94,7457310200,0.70058936,1.290169,1.7720147,2.0410309,2.1074574,2.1074574,8.940959,5.6875916,4.80792,4.4329619,4.367959,4.367959,1.2204944,0.66978163,0.54252309,0.49322638,0.48512354,0.48512354,0.92659616,0.86449516,0.84718436,0.83943927,0.83805221,0.83805221,1.8104212,2.4851248,2.835485,3.0195746,3.0533867,3.0533867,903,2085,2712,2964,2998,2998,2.645474,2.6206157,2.41187,2.2943673,2.2589128,2.2589128,55,2,-39900,-40600,6
3604483,176,981602.94,7546489900,0.7151733,1.2927358,1.7739879,2.0428362,2.1092422,2.1092422,9.0057659,5.6839185,4.8059883,4.4314809,4.36654,4.36654,1.2311442,0.66934907,0.54230511,0.4930616,0.48496592,0.48496592,0.92774206,0.86442572,0.84714437,0.83940703,0.83802098,0.83802098,1.803352,2.4860845,2.8362229,3.0202498,3.054054,3.054054,896,2085,2712,2964,2998,2998,2.6257191,2.6197035,2.4110284,2.2935359,2.2580802,2.2580802,55,3,-39900,-39900,6
3604484,192,1193180,11097520000,0.72611868,1.2894999,1.7735649,1.8717716,1.8717716,1.8717716,9.1742916,5.7343683,4.838963,4.7533903,4.7533903,4.7533903,1.2402463,0.66692454,0.53897345,0.52793109,0.52793109,0.52793109,0.92935544,0.86527258,0.8479712,0.84625417,0.84625417,0.84625417,1.7978947,2.491993,2.8481143,2.8868868,2.8868868,2.8868868,951,2249,2944,2998,2998,2998,2.6107545,2.6273801,2.4190152,2.3539104,2.3539104,2.3539104,55,4,-39900,-39200,6
3604485,205,1410907.4,14991550000,0.74945533,1.3028454,1.7836256,1.881651,1.881651,1.881651,9.3289986,5.7683048,4.8577189,4.7711077,4.7711077,4.7711077,1.2594364,0.67082262,0.54106247,0.52989888,0.52989888,0.52989888,0.93158031,0.86590141,0.84835279,0.84661871,0.84661871,0.84661871,1.7857889,2.483326,2.8409786,2.87988,2.87988,2.87988,958,2250,2944,2998,2998,2998,2.5784173,2.6104791,2.4071691,2.3424151,2.3424151,2.3424151,55,5,-39900,-38500,6
3604486,215,1627207,18858629000,0.77237922,1.307729,1.7873576,1.8853158,1.8853158,1.8853158,9.4633198,5.7700343,4.8586159,4.771955,4.771955,4.771955,1.2798222,0.67102379,0.54116237,0.52999294,0.52999294,0.52999294,0.93376017,0.86593336,0.84837097,0.84663612,0.84663612,0.84663612,1.7732067,2.4828813,2.8406389,2.8795462,2.8795462,2.8795462,949,2250,2944,2998,2998,2998,2.5460126,2.6071353,2.4046795,2.339977,2.339977,2.339977,55,6,-39900,-37800,4
3604487,95,340125.41,1445990000,0.54588389,1.1589812,1.683346,1.9599035,2.0272503,2.0272503,7.9980383,5.3218884,4.5405598,4.2260389,4.1694465,4.1694465,1.1294512,0.63027799,0.51235431,0.4702034,0.46307588,0.46307588,0.91374397,0.85741913,0.84152824,0.83485043,0.83360821,0.83360821,1.8741722,2.5779543,2.9435632,3.1184611,3.1511512,3.1511512,756,2015,2712,2964,2998,2998,2.8450301,2.7985992,2.5479319,2.4102573,2.371968,2.371968,55,7,-39900,-37100,4
3604497,385,5972250,124721170000,0.75742221,1.3956574,1.808399,1.9689921,1.9689921,1.9689921,10.499973,7.783546,6.2868934,5.9286327,5.9286327,5.9286327,1.2717619,0.8944518,0.70237035,0.65845835,0.65845835,0.65845835,0.93813038,0.89865696,0.87462264,0.86846107,0.86846107,0.86846107,1.7814983,2.1128099,2.418081,2.5128462,2.5128462,2.5128462,1763,2421,2888,2998,2998,2998,2.5672317,2.2490277,2.1283989,2.0633168,2.0633168,2.0633168,55,17,-39900,-30100,4
3604498,398,5663512.5,113489880000,0.76622772,1.3964065,1.8090268,1.969597,1.969597,1.969597,10.586313,7.8801084,6.3379812,5.9720998,5.9720998,5.9720998,1.2797687,0.90554833,0.70807785,0.66328597,0.66328597,0.66328597,0.9390341,0.90006202,0.87547457,0.86921525,0.86921525,0.86921525,1.7766554,2.0991735,2.4066505,2.5018351,2.5018351,2.5018351,1783,2421,2888,2998,2998,2998,2.5547755,2.2378879,2.1213009,2.0570927,2.0570927,2.0570927,55,18,-39900,-29400,4
3604499,393,5386803.5,106225140000,0.77513373,1.417046,1.829258,1.9890856,1.9890856,1.9890856,10.590251,7.7068763,6.2230515,5.874218,5.874218,5.874218,1.2878389,0.88617575,0.69523793,0.6524148,0.6524148,0.6524148,0.93958127,0.89755386,0.87355065,0.86751097,0.86751097,0.86751097,1.7716444,2.1231854,2.4326291,2.5268602,2.5268602,2.5268602,1722,2412,2888,2998,2998,2998,2.5420721,2.2387803,2.1201947,2.0546408,2.0546408,2.0546408,55,19,-39900,-28700,4
3604500,400,5336514,102589830000,0.80684018,1.455271,1.8611807,2.0198364,2.0198364,2.0198364,10.737936,7.4430175,6.0818863,5.7535148,5.7535148,5.7535148,1.3196545,0.85583591,0.67946696,0.63900906,0.63900906,0.63900906,0.94232416,0.89361525,0.87115031,0.86537933,0.86537933,0.86537933,1.7527812,2.163003,2.4658816,2.5588923,2.5588923,2.5588923,1619,2412,2888,2998,2998,2998,2.4958863,2.2376089,2.1128099,2.0457935,2.0457935,2.0457935,55,20,-39900,-28000,2
3604501,409,5310445.5,98924143000,0.81468034,1.4601682,1.8652704,2.0237761,2.0237761,2.0237761,10.813592,7.4776859,6.100626,5.7695689,5.7695689,5.7695689,1.3283887,0.85982227,0.68156058,0.64079207,0.64079207,0.64079207,0.94321799,0.89413863,0.87147141,0.86566478,0.86566478,0.86566478,1.7478422,2.1576109,2.4613786,2.5545545,2.5545545,2.5545545,1623,2412,2888,2998,2998,2998,2.4842069,2.2294688,2.1068656,2.0402994,2.0402994,2.0402994,55,21,-39900,-27300,2
3604502,428,5446952,97850548000,0.81359792,1.4609319,1.8339024,1.9145617,1.9145617,1.9145617,10.895967,7.4883914,6.3307953,6.1865182,6.1865182,6.1865182,1.3275244,0.85287297,0.70468533,0.68710017,0.68710017,0.68710017,0.94348294,0.89399147,0.87531042,0.87287539,0.87287539,0.87287539,1.7485311,2.1673181,2.4135363,2.4497831,2.4497831,2.4497831,1703,2559,2956,2998,2998,2998,2.4858263,2.2363553,2.0955307,2.0521598,2.0521598,2.0521598,55,22,-39900,-26600,2
3604503,453,5601618,96515793000,0.83612549,1.4759811,1.8469298,1.9274067,1.9274067,1.9274067,11.11528,7.549067,6.3673806,6.2208796,6.2208796,6.2208796,1.3543806,0.85978347,0.70875764,0.69091648,0.69091648,0.69091648,0.94612914,0.894894,0.87591583,0.87345296,0.87345296,0.87345296,1.7336861,2.1579359,2.4054146,2.4417751,2.4417751,2.4417751,1702,2559,2956,2998,2998,2998,2.4516459,2.2170382,2.0800753,2.0370936,2.0370936,2.0370936,55,23,-39900,-25900,2
3604504,425,5564040,95345181000,0.84197533,1.4812363,1.8828648,2.040725,2.040725,2.040725,11.021709,7.3876886,6.0518556,5.7277694,5.7277694,5.7277694,1.3612735,0.84947395,0.67611194,0.63614964,0.63614964,0.63614964,0.94626123,0.89277619,0.8706342,0.8649202,0.8649202,0.8649202,1.7296438,2.1717129,2.4731555,2.5658991,2.5658991,2.5658991,1573,2412,2888,2998,2998,2998,2.4425912,2.2236474,2.0997808,2.0328693,2.0328693,2.0328693,55,24,-39900,-25200,2
